_TRI_FORM_TOTALS_EZ.REPORTING_YEAR,V_TRI_FORM_TOTALS_EZ.TRI_FACILITY_ID,V_TRI_FORM_TOTALS_EZ.FACILITY_NAME,V_TRI_FORM_TOTALS_EZ.STREET_ADDRESS,V_TRI_FORM_TOTALS_EZ.CITY_NAME,V_TRI_FORM_TOTALS_EZ.COUNTY_NAME,V_TRI_FORM_TOTALS_EZ.STATE_FIPS_CODE,V_TRI_FORM_TOTALS_EZ.STATE_ABBR,Code Expansion for State Abbreviation,V_TRI_FORM_TOTALS_EZ.ZIP_CODE,V_TRI_FORM_TOTALS_EZ.REGION,Code Expansion for Region,V_TRI_FORM_TOTALS_EZ.FAC_CLOSED_IND,V_TRI_FORM_TOTALS_EZ.ASGN_AGENCY,Code Expansion for Assigned Agency,V_TRI_FORM_TOTALS_EZ.ASSIGNED_AGENCY_CODE,V_TRI_FORM_TOTALS_EZ.ASGN_FEDERAL_IND,V_TRI_FORM_TOTALS_EZ.PARENT_CO_NAME,V_TRI_FORM_TOTALS_EZ.PARENT_CO_DB_NUM,V_TRI_FORM_TOTALS_EZ.STANDARDIZED_PARENT_COMPANY,V_TRI_FORM_TOTALS_EZ.EPA_REGISTRY_ID,V_TRI_FORM_TOTALS_EZ.INDUSTRY_SECTOR_CODE,V_TRI_FORM_TOTALS_EZ.PRIMARY_SIC,V_TRI_FORM_TOTALS_EZ.SIC_CODES,V_TRI_FORM_TOTALS_EZ.PRIMARY_NAICS,V_TRI_FORM_TOTALS_EZ.NAICS_CODE,V_TRI_FORM_TOTALS_EZ.CHEMICAL_NAME,V_TRI_FORM_TOTALS_EZ.TRI_CHEM_ID,V_TRI_FORM_TOTALS_EZ.CHEMICAL_ABSTRACT_NUMBER,V_TRI_FORM_TOTALS_EZ.SRS_IDENTIFIER,V_TRI_FORM_TOTALS_EZ.GENERIC_CHEM_NAME,V_TRI_FORM_TOTALS_EZ.MIXTURE_NAME,V_TRI_FORM_TOTALS_EZ.ELEMENTAL_METAL_INCLUDED,V_TRI_FORM_TOTALS_EZ.CARCINOGEN_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.CLEAN_AIR_ACT_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.R3350_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.DOC_CTRL_NUM,V_TRI_FORM_TOTALS_EZ.FORM_TYPE_IND,V_TRI_FORM_TOTALS_EZ.POSTMARK_DATE,V_TRI_FORM_TOTALS_EZ.ORIG_POSTMARK,V_TRI_FORM_TOTALS_EZ.TRADE_SECRET_IND,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_1,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_2,V_TRI_FORM_TOTALS_EZ.TOTAL_ONSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.AIR_FUG,V_TRI_FORM_TOTALS_EZ.AIR_STACK,V_TRI_FORM_TOTALS_EZ.TOTAL_AIR_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_WATER_RELEASE,V_TRI_FORM_TOTALS_EZ.NUMBER_OF_STREAMS,V_TRI_FORM_TOTALS_EZ.UNINJ8795,V_TRI_FORM_TOTALS_EZ.UNINJ_I,V_TRI_FORM_TOTALS_EZ.UNINJ_IIV,V_TRI_FORM_TOTALS_EZ.LANDF8795,V_TRI_FORM_TOTALS_EZ.RCRA_C,V_TRI_FORM_TOTALS_EZ.OTH_LANDF,V_TRI_FORM_TOTALS_EZ.LAND_TREA,V_TRI_FORM_TOTALS_EZ.SURF_IMP,V_TRI_FORM_TOTALS_EZ.SI_553A,V_TRI_FORM_TOTALS_EZ.SI_553B,V_TRI_FORM_TOTALS_EZ.OTH_DISP,V_TRI_FORM_TOTALS_EZ.TOTAL_LAND_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_POTW_TRANSFER,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81C,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81D,V_TRI_FORM_TOTALS_EZ.POTW_TREATMENT,V_TRI_FORM_TOTALS_EZ.POTW_METAL,V_TRI_FORM_TOTALS_EZ.POTW_NON_METAL,V_TRI_FORM_TOTALS_EZ.P30,V_TRI_FORM_TOTALS_EZ.P31,V_TRI_FORM_TOTALS_EZ.P32,V_TRI_FORM_TOTALS_EZ.P33,V_TRI_FORM_TOTALS_EZ.P34,V_TRI_FORM_TOTALS_EZ.P35,V_TRI_FORM_TOTALS_EZ.P36,V_TRI_FORM_TOTALS_EZ.P37,V_TRI_FORM_TOTALS_EZ.P38,V_TRI_FORM_TOTALS_EZ.P39,V_TRI_FORM_TOTALS_EZ.M10,V_TRI_FORM_TOTALS_EZ.M41,V_TRI_FORM_TOTALS_EZ.M62,V_TRI_FORM_TOTALS_EZ.M40_METAL,V_TRI_FORM_TOTALS_EZ.M61_METAL,V_TRI_FORM_TOTALS_EZ.M71,V_TRI_FORM_TOTALS_EZ.M81,V_TRI_FORM_TOTALS_EZ.M82,V_TRI_FORM_TOTALS_EZ.M72,V_TRI_FORM_TOTALS_EZ.TOTAL_OFFSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_RECYCLING_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_RECOVERY_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TREATMENT_TRANSFER,V_TRI_FORM_TOTALS_EZ.UNCLASSIFIED_TRANSFERS,V_TRI_FORM_TOTALS_EZ.TOTAL_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TQR_RELEASE,V_TRI_FORM_TOTALS_EZ.REL_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81A_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81B_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81C_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81D_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TOTAL_PROD_WASTE,V_TRI_FORM_TOTALS_EZ.ONE_TIME_RELEASE_QTY
2019,8030WBLDRR31861,BOULDER READY-MIX,3180 61ST ST,BOULDER,BOULDER,08,CO,N/A,80301,8,REGION 8,0,,N/A,,C,LOVELAND READY MIX CONCRETE INC,007083108,LOVELAND READY MIX CONCRETE INC,110007350561,327,,    ,327320,    ,NITRATE COMPOUNDS,N511,N511,649616,NA,NA,NO,NO,NO,0,1319218505168,L,2020-07-01,2020-07-01,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,ADAMS,08,CO,N/A,80022,8,REGION 8,0,,N/A,,C,SUNCOR ENERGY (USA) INC,241804681,SUNCOR ENERGY (USA) INC,110032913024,324,,    ,324110,424710    ,1 3-BUTADIENE,000106990,000106990,24042,NA,NA,NO,YES,YES,0,1319218259404,L,2020-06-29,2020-06-29,0,,,70,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,70,0,0,0,0,0,0,0,0,70,
2019,80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,ADAMS,08,CO,N/A,80022,8,REGION 8,0,,N/A,,C,SUNCOR ENERGY (USA) INC,241804681,SUNCOR ENERGY (USA) INC,110032913024,324,,    ,324110,424710    ,LEAD COMPOUNDS,N420,N420,650002,NA,NA,NO,NO,YES,1,1319218259556,L,2020-06-29,2020-06-29,0,,,82.51,1.38,78.93,80.31,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.674,0,0,0,0,206.674,289.184,0,0,82.51,206.674,0,0,0,0,0,0,0,289.184,
2019,80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,ADAMS,08,CO,N/A,80022,8,REGION 8,0,,N/A,,C,SUNCOR ENERGY (USA) INC,241804681,SUNCOR ENERGY (USA) INC,110032913024,324,,    ,324110,424710    ,ETHYLBENZENE,000100414,000100414,19406,NA,NA,NO,YES,YES,0,1319218259493,L,2020-06-29,2020-06-29,0,,,743,258,485,743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,7.01,0,368,0,519.01,887,0,0,533,144,0,0,7.01,0,0,3976,368,5028.01,210
2019,80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,ADAMS,08,CO,N/A,80022,8,REGION 8,0,,N/A,,C,SUNCOR ENERGY (USA) INC,241804681,SUNCOR ENERGY (USA) INC,110032913024,324,,    ,324110,424710    ,AMMONIA,007664417,007664417,152389,NA,NA,NO,NO,NO,0,1319218259416,L,2020-06-29,2020-06-29,0,,,2772,1429,765,2194,578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,3.2,2772,0,0,2770,0,0,0,0,0,0,46887,3.2,49660.2,2
2019,80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,ADAMS,08,CO,N/A,80022,8,REGION 8,0,,N/A,,C,SUNCOR ENERGY (USA) INC,241804681,SUNCOR ENERGY (USA) INC,110032913024,324,,    ,324110,424710    ,METHANOL,000067561,000067561,4283,NA,NA,NO,NO,YES,0,1319218259568,L,2020-06-29,2020-06-29,0,,,494,101,393,494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,494,0,0,0,0,0,0,0,0,494,
2019,81001SMMTP13THE,SUMMIT PRESSED BRICK & TILE CO,601 E 13TH ST,PUEBLO,PUEBLO,08,CO,N/A,81001,8,REGION 8,0,,N/A,,C,NA,,NA,110010291692,327,,    ,327120,    ,CHROMIUM,007440473,007440473,150060,NA,NA,NO,NO,YES,1,1319218017768,S,2020-06-23,2020-06-23,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,81626TRSTT2201R,TRI-STATE GENERATION & TRANSMISSION-CRAIG STATION,2101 S RANNEY ST,CRAIG,MOFFAT,08,CO,N/A,81626,8,REGION 8,0,,N/A,,C,NA,,NA,110041086393,2211,,    ,221112,    ,COPPER COMPOUNDS,N100,N100,649491,NA,NA,NO,NO,NO,0,1319218014583,L,2020-06-23,2020-06-23,0,,,99.68,2.41,95.6,98.01,.83,1,0,0,0,0,0,0,0,0,0,.84,0,.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16400,2400,0,0,0,18800,16499.68,0,0,99.68,0,16400,0,2400,0,0,0,0,18899.68,
2019,80216KPPRS5601F,KOPPERS INC (DENVER CO),465 W 56TH AVE,DENVER,ADAMS,08,CO,N/A,80216,8,REGION 8,0,,N/A,,C,KOPPERS INC,196991582,KOPPERS INC,110013817325,321,,    ,321114,    ,POLYCYCLIC AROMATIC COMPOUNDS,N590,N590,649749,NA,NA,NO,YES,YES,0,1319217838440,L,2020-06-09,2020-06-09,0,,,5.4,3,2.4,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,6.6,0,6.6,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.2,0,1173.2,5.4,0,0,5.4,0,0,0,0,0,0,124,1173.2,1302.6,
2019,80216WNSCR5201F,OWENS CORNING ROOFING & ASPHALT LLC,5201 FOX ST,DENVER,ADAMS,08,CO,N/A,80216,8,REGION 8,0,,N/A,,C,OWENS CORNING INC,001317452,OWENS CORNING,110007350231,324,,    ,324122,    ,BENZO(G H I)PERYLENE,000191242,000191242,40576,NA,NA,NO,NO,YES,0,1319218482026,L,2020-07-01,2020-07-01,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,4.2,4.2,0,0,0,4.2,0,0,0,0,0,0,0,4.2,
2019,8050WGLNTP751EA,AGILENT APOTHECARY,7051 EAGLE BLVD,FREDERICK,WELD,08,CO,N/A,80504,8,REGION 8,0,,N/A,,C,AGILENT TECHNOLOGIES INC,084963177,AGILENT TECHNOLOGIES INC,,325,,    ,325412,    ,TOLUENE,000108883,000108883,25452,NA,NA,NO,NO,YES,0,1319218144525,L,2020-06-25,2020-06-25,0,,,330.2,75,255.2,330.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0026,.000624,.000026,.000598,.001976,0,.0026,0,0,0,.000026,0,0,.000598,0,0,.001976,0,0,0,0,0,0,0,0,0,.000624,0,80928.7,19352.501976,0,100281.201976,330.200624,0,0,330.2,.000026,.000598,0,0,0,80928.7,0,19352.501976,100611.4026,
2019,81006PBLCS2005L,PUBLIC SERVICE CO OF COLORADO COMANCHE STATION,2005 LIME RD,PUEBLO,PUEBLO,08,CO,N/A,81006,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110000467851,2211,,    ,221112,    ,POLYCYCLIC AROMATIC COMPOUNDS,N590,N590,649749,NA,NA,NO,YES,YES,0,1319218084616,L,2020-06-24,2020-06-24,0,,,3.981,.271,3.71,3.981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.981,0,0,3.981,0,0,0,0,0,0,0,0,3.981,
2019,81006PBLCS2005L,PUBLIC SERVICE CO OF COLORADO COMANCHE STATION,2005 LIME RD,PUEBLO,PUEBLO,08,CO,N/A,81006,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110000467851,2211,,    ,221112,    ,VANADIUM COMPOUNDS,N770,N770,755389,NA,NA,NO,NO,NO,0,1319218084554,L,2020-06-24,2020-06-24,0,,,78141.7,1.7,140,141.7,0,1,0,0,0,0,0,78000,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78141.7,0,78000,141.7,0,0,0,0,0,0,0,0,78141.7,
2019,8060WVSTSB15BEA,VESTAS BLADES AMERICA INC BRIGHTON,1500-B E CROWN PRINCE BLVD,BRIGHTON,WELD,08,CO,N/A,80603,8,REGION 8,0,,N/A,,C,VESTAS BLADES AMERICA INC,004901651,VESTAS BLADES AMERICA INC,110055499820,333,,    ,333611,    ,DIISOCYANATES,N120,N120,649715,NA,NA,NO,NO,YES,0,1319218075479,L,2020-06-24,2020-06-24,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29641,0,29641,0,0,0,0,0,0,0,0,0,0,0,29641,29641,
2019,80002FRNTR6155W,ADVANCED SURFACE TECHNOLOGIES INC,6155 W 54TH AVE,ARVADA,JEFFERSON,08,CO,N/A,80002,8,REGION 8,0,,N/A,,C,NA,,NA,110001728710,332,,    ,332813,    ,NITRIC ACID,007697372,007697372,152686,NA,NA,NO,NO,NO,0,1319218036174,L,2020-06-23,2020-06-23,0,,,799,200,599,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30500,30500,0,30500,0,0,30500,0,0,0,0,0,0,30500,0,0,0,0,0,0,0,0,0,0,0,0,30500,0,0,0,0,0,31299,0,0,799,0,30500,0,0,0,0,0,0,31299,
2019,80521WSTRN100MA,WESTERN FOUNDRIES INC,100 MARTIN ST,LONGMONT,BOULDER,08,CO,N/A,80501,8,REGION 8,0,,N/A,,C,NA,,NA,110000467405,331,,    ,331511,    ,NICKEL,007440020,007440020,149674,NA,NA,NO,YES,YES,1,1319218362364,L,2020-06-30,2020-06-30,0,,,1.06,.8,.26,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2427,0,0,0,2429.4,3.46,0,0,1.06,2.4,0,0,2427,0,0,0,0,2430.46,
2019,80550CRSTR2HWAR,CARESTREAM HEALTH COLORADO,2000 HOWARD SMITH AVE W C42,WINDSOR,WELD,08,CO,N/A,80550,8,REGION 8,0,,N/A,,C,CARESTREAM HEALTH INC,793169512,CARESTREAM HEALTH INC,110031306272,325,,    ,325992,    ,SILVER and SILVER COMPOUNDS,N740,N740,761312,NA,NA,YES,NO,NO,0,1319217947833,L,2020-06-18,2020-06-18,0,,,271,0,0,0,25,1,0,0,0,0,0,0,0,0,0,246,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951.28,19438,0,0,0,21389.28,2222.28,0,0,271,1860,91.28,0,19438,0,0,0,0,21660.28,
2019,81004CFSTL225CA,EVRAZ ROCKY MOUNTAIN STEEL,2100 S FWY,PUEBLO,PUEBLO,08,CO,N/A,81004,8,REGION 8,0,,N/A,,C,EVRAZ INC N.A.,009106055,EVRAZ INC NORTH AMERICA,110000467833,331,,    ,331110,    ,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,649475,NA,NA,NO,NO,YES,1,1319217824299,L,2020-06-05,2020-06-05,0,,,180,78,102,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,29199,0,0,0,30449,1430,0,0,180,1250,0,0,29199,0,0,0,0,30629,
2019,8150WHLLBR3199D,HALLIBURTON GRAND JUNCTION FIELD CAMP,3199 D ROAD,GRAND JUNCTION,MESA,08,CO,N/A,81504,8,REGION 8,0,,N/A,,C,HALLIBURTON ENERGY SERVICES INC,043296920,HALLIBURTON ENERGY SERVICES INC,,4246,,    ,424690,    ,TOLUENE,000108883,000108883,25452,NA,NA,NO,NO,YES,0,1319218041287,S,2020-06-24,2020-06-24,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80239MLHGH11100,MILE HIGH EQUIPMENT LLC,11100 E 45TH AVE,DENVER,DENVER,08,CO,N/A,80239,8,REGION 8,0,,N/A,,C,ALI GROUP NA,079803309,ALI GROUP NA,110000467209,333,,    ,333415,    ,MANGANESE  and MANGANESE COMPOUNDS,N450,N450,650010,NA,NA,YES,NO,YES,0,1319217887443,L,2020-06-15,2020-06-15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15460,0,0,0,15460,0,0,0,0,0,0,0,15460,0,0,0,0,15460,
2019,80631MNFRT100NO,SWIFT BEEF CO,800 N 8TH AVE,GREELEY,WELD,08,CO,N/A,80631,8,REGION 8,0,,N/A,,C,JBS USA LLC,048124978,JBS USA FOOD CO,110037942616,311,,    ,311611,311612 311613   ,PERACETIC ACID,000079210,000079210,7682,NA,NA,NO,NO,NO,0,1319218467431,L,2020-07-01,2020-07-01,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91324,0,91324,
2019,80214LKWDB1325J,LAKEWOOD BRICK & TILE CO,1325 JAY ST,LAKEWOOD,JEFFERSON,08,CO,N/A,80214,8,REGION 8,0,,N/A,,C,NA,,NA,110000466889,327,,    ,327120,    ,MANGANESE COMPOUNDS,N450,N450,650010,NA,NA,NO,NO,YES,0,1319218203964,S,2020-06-26,2020-06-26,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80640PRNML9200E,LAND O'LAKES PURINA FEED LLC - DENVER,9200 E 90TH AVE,HENDERSON,ADAMS,08,CO,N/A,80640,8,REGION 8,0,,N/A,,C,LAND O LAKES INC,006253835,LAND O LAKES INC,110000467593,311,,    ,311119,    ,MANGANESE COMPOUNDS,N450,N450,650010,NA,NA,NO,NO,YES,0,1319217625060,S,2020-02-20,2020-02-20,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80621GLDNL1405E,GOLDEN ALUMINUM,1405 E 14TH ST,FORT LUPTON,WELD,08,CO,N/A,80621,8,REGION 8,0,,N/A,,C,NA,,NA,110000467539,331,,    ,331315,    ,1 2 4-TRIMETHYLBENZENE,000095636,000095636,16261,NA,NA,NO,NO,NO,0,1319218063307,L,2020-06-24,2020-06-24,0,,,291,124,167,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,0,2620,291,0,0,291,0,0,0,0,0,0,16505,2620,19416,
2019,80621GLDNL1405E,GOLDEN ALUMINUM,1405 E 14TH ST,FORT LUPTON,WELD,08,CO,N/A,80621,8,REGION 8,0,,N/A,,C,NA,,NA,110000467539,331,,    ,331315,    ,METHYL ISOBUTYL KETONE,000108101,000108101,24851,NA,NA,NO,YES,YES,1,1319218063384,L,2020-06-24,2020-06-24,0,,,114,34,80,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,776,114,0,0,114,0,0,0,0,0,776,7915,0,8805,
2019,80110MRCNS1600W,AMERICAN STAINLESS STEEL CORP,1600 W YALE AVE,ENGLEWOOD,ARAPAHOE,08,CO,N/A,80110,8,REGION 8,0,,N/A,,C,NA,,NA,110000466727,332,,    ,332322,    ,NICKEL,007440020,007440020,149674,NA,NA,NO,YES,YES,1,1319218487027,L,2020-07-01,2020-07-01,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80110MRCNS1600W,AMERICAN STAINLESS STEEL CORP,1600 W YALE AVE,ENGLEWOOD,ARAPAHOE,08,CO,N/A,80110,8,REGION 8,0,,N/A,,C,NA,,NA,110000466727,332,,    ,332322,    ,PHOSPHORUS (YELLOW OR WHITE),007723140,007723140,153049,NA,NA,NO,NO,YES,0,1319218487039,L,2020-07-01,2020-07-01,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80019MSTRC23655,ELKAY WOOD PRODUCTS CO,23655 E 19TH AVE,AURORA,ADAMS,08,CO,N/A,80019,8,REGION 8,0,,N/A,,C,ELKAY MANUFACTURING CO,005080429,ELKAY MANUFACTURING CO,110030489077,337,,    ,337110,    ,CERTAIN GLYCOL ETHERS,N230,N230,649541,NA,NA,NO,NO,YES,0,1319218278822,L,2020-06-29,2020-06-29,0,,,7165,1791,5374,7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1545,0,1575,7165,0,0,7165,0,0,0,0,0,30,0,1545,8740,
2019,80542BLDRS5983R,BOULDER SCIENTIFIC CO LLC - MEAD FACILITY,598 3RD ST,MEAD,WELD,08,CO,N/A,80542,8,REGION 8,0,,N/A,,C,NA,,BOULDER SCIENTIFIC CO,110000467469,325,,    ,325199,    ,CERTAIN GLYCOL ETHERS,N230,N230,649541,NA,NA,NO,NO,YES,0,1319217662220,L,2020-03-31,2020-03-31,0,,,12.5,1.7,10.8,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14531,0,14531,12.5,0,0,12.5,0,0,0,0,0,0,0,14531,14543.5,
2019,80216SHLND156W5,NEXEO SOLUTIONS LLC,156 W 56TH AVE,DENVER,ADAMS,08,CO,N/A,80216,8,REGION 8,0,,N/A,,C,NEXEO SOLUTIONS HOLDINGS LLC,078346156,UNIVAR SOLUTIONS USA INC,110000859438,4246,,    ,424690,    ,N-BUTYL ALCOHOL,000071363,000071363,4739,NA,NA,NO,NO,NO,0,1319218519407,L,2020-07-06,2020-07-06,0,,,408.9429,408.9429,0,408.9429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.0001,0,0,0,0,2100.0001,2508.943,0,0,408.9429,0,2100.0001,0,0,0,0,0,0,2508.943,
2019,80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,108555 EAST HIGHWAY 36,DEER TRAIL,ADAMS,08,CO,N/A,80105,8,REGION 8,0,,N/A,,C,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,110060947329,562,,    ,562211,    ,BARIUM,007440393,007440393,149997,NA,NA,NO,NO,NO,0,1319217972090,L,2020-06-22,2020-06-22,0,,,240053.07,13.58,.49,14.07,0,1,0,0,0,0,240039,0,0,0,0,0,0,240039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240053.07,0,240039,14.07,0,0,0,0,0,0,0,0,240053.07,
